id	emotion
34170_0002_A_12	0.019936844147741797,0.032765401899814604,0.033174371471007665,0.007406067289412022,0.02424089883764585,0.015775636148949463
34170_0002_A_14	0.0027799677724639573,0.01523092274243633,0.01621905912955602,0.006736402461926142,0.02651035909851392,0.010546205999950568
34170_0003_A_16	0.0030780839423338573,0.015547447837889194,0.010521317025025685,0.013919134065508843,0.028590913613637286,0.007771144310633342
34170_0003_A_17	0.012112811207771301,0.010217811167240144,0.015317995722095171,0.023347080126404764,0.06980363329251608,0.12519788444042204
34170_0003_A_18	0.007884191597501436,0.015111870442827543,0.010023723418513934,0.023867988027632236,0.16798657750089963,0.18043200274308524
34170_0003_A_20	0.002131697597603003,0.0,0.03895342902590831,0.011945524315039318,0.13807371780276298,0.854359628756841
34170_0003_A_21	0.002534021995961666,0.0024525766571362813,0.03562689491858085,0.011846747994422915,0.12772875875234604,0.7611219773689907
34170_0004_A_24	0.0595138347397248,0.006051799779136976,0.011682961136102676,0.01602120300134023,0.04203023513158163,0.010486927752693493
34170_0004_A_25	1.860022524992625,0.06160607331742843,0.03260483369231224,0.023149738336602846,0.037646067483971514,0.4819312458237013
34170_0004_A_26	0.25525845562418303,0.031116506488372882,0.01897253164400657,0.018319843088587123,0.054290229082107545,0.009878713761766753
34170_0004_A_27	0.03622088109453519,0.019193361296008033,0.017115940898656843,0.015908846879998842,0.05704886335879564,0.0032390457888444267
34170_0004_A_28	0.43232131153345105,0.02602794502551357,0.010451217057804267,0.016184170047442117,0.08068433205286663,0.05016680024564266
34170_0005_A_31	0.20256800999244054,0.24089340269565582,0.022406515665352345,0.030220514660080272,0.04423893615603447,0.0037827658777435623
34170_0005_A_33	0.17485735391577084,0.07696000561118126,0.01600376988450686,0.026577581961949665,0.05870569025476774,0.006431182535986106
34170_0005_A_35	0.038680835316578545,0.04175043224046628,0.11987507616480192,0.17151454575359823,0.01678467057645321,0.11259454178313415
34170_0004_A_29	0.06779196380327145,0.018795901661117873,0.017291039538880188,0.01703550945967436,0.1625040682653586,0.028461115279545385
34170_0005_A_34	0.5370341291030248,0.04881387576460838,0.01577169764786959,0.019639140740036965,0.02029488387828072,0.05033335437377293
34170_0005_A_36	0.02158837132155895,0.030059497927625977,0.06361426177124183,0.10538245749970278,0.0072698522980014476,0.08130944209794204
34170_0005_A_32	0.09460931122303011,0.04891844081381957,0.00215233750641346,0.024709509685635567,0.02568120586996277,0.01621507896731297
34170_0007_A_42	0.006786534252266089,0.007832885098954042,0.024285592387119928,0.03464765033374231,0.05468250683819254,0.11004105694592
34170_0007_A_43	0.003688380029052496,0.009582676303883394,0.025885986660917598,0.03503464261690776,0.023801314706603686,0.017807173170149328
34170_0007_A_44	0.008975077979266643,0.013847489655017852,0.03568640680362781,0.06940026991069316,0.08234051453570525,1.5458027482032775
34170_0007_A_45	0.020546586563189823,0.011359745170921087,0.1144472268720468,0.04767695727447668,0.09426236739382149,0.8488992949326833
34170_0007_A_46	0.06839040679236254,0.766698044538498,0.10815582821766534,0.02778459625939528,0.04862363499899705,0.5132210999727249
34170_0007_A_47	0.022697528824210167,0.18681421428918835,0.03893021096785863,0.03627888262271881,0.016002549572537342,0.23518444846073785
34170_0008_A_49	0.014740242079521218,0.02633855491876602,0.00511312981446584,0.008836330970128377,0.04373915543158849,0.014666928164660932
34170_0008_A_50	0.004066967032849789,0.015156455213824907,0.005271900693575541,0.009922751039266585,0.04362111072987318,0.006698521537085374
34170_0008_A_51	0.03655539533744256,0.07988148381312689,0.008162953704595565,0.010160949826240539,0.04420046582818032,0.00433247797191143
34170_0009_A_54	0.003108646969000499,0.015783145527044934,1.5253076950709025e-05,0.006392276535431544,0.06868769175683459,0.01628166679292917
34170_0009_A_56	0.0014290324101845422,0.011175475269556047,0.0,0.013843242513636748,0.047157647833228115,0.016136827444036803
34170_0009_A_58	0.014001768082380295,0.017587005564322074,0.0005081819991270702,0.009684097145994504,0.047385912078122296,0.018446451673905056
34170_0009_A_59	0.005874231333533923,0.008535505800197522,0.009029449398318927,0.029185542960961663,0.013713368773460388,0.005691584820548694
34170_0009_A_60	0.008433404037108023,0.013388655272622903,0.01131383975346883,0.01848149932920933,0.014398813402901093,0.009549513459205627
34170_0009_A_61	0.011880380349854627,0.017932429971794287,0.013963584850231804,0.012988758335510891,0.033957453817129134,0.007149269431829453
34170_0009_A_62	0.004624698062737783,0.016704371571540835,0.04092091557880243,0.018119673803448675,0.04625814380124211,0.008132432773709298
34170_0009_A_63	0.017319955304265024,0.08612509568532307,0.022297301950554054,0.01524227112531662,0.04191852013270061,0.014390640046137076
34170_0009_A_64	0.007372931577265263,0.03594159421821435,0.03672039862722159,0.010232949505249658,0.0517620084186395,0.0694934560606877
34170_0010_A_66	0.005336991014579931,0.0062112009928872195,0.006280804549654326,0.012573681585490703,0.008346896773825089,0.005210004063944022
34170_0010_A_67	0.00275076466302077,0.006988551653921604,0.006173324088255564,0.014013168402016163,0.02028653621673584,0.0038389453043540314
34170_0011_A_71	0.008019460427264372,0.014536813770731289,0.0036859440306822463,0.020278590234617394,0.2385324334104856,0.0149082213640213
34170_0011_A_74	0.007552104505399862,0.007902259953940909,0.004159742221236229,0.01961491790910562,0.04367712537447612,0.006507772083083789
34170_0011_A_76	0.023969636484980582,0.011227218061685562,0.02299591607103745,0.05436424414316813,0.0900506133834521,0.01810027342289686
34170_0011_A_78	0.012314390763640404,0.0093055070998768,0.01284655351191759,0.023063539216915768,0.028673292758564155,0.014189461680750052
34170_0011_A_80	0.014181296341121197,0.009823335831363996,0.012640566689272723,0.015112120658159256,0.05124913845211267,0.052318767085671423
34170_0011_A_81	0.021425046523412067,0.041065244718144336,0.020418026608725392,0.013510411108533543,0.02094711574415366,0.007586208110054334
34170_0012_A_83	0.001974238765736421,0.0026401271422704063,0.0026289988309144974,0.018789562955498693,0.04277057312428951,0.006962414605853458
34170_0012_A_84	0.007491434784606098,0.014473574701696634,0.007283801026642322,0.012225474913915,0.038839734190454084,0.011157850051919618
34170_0012_A_85	0.009562204716106255,0.010464480922867855,0.015630803691844147,0.01038035067419211,0.03211997710168362,0.010973449299732844
34170_0012_A_86	0.009119657085587582,0.005328818783164025,0.014015926793217658,0.010285424379010996,0.009790495503693819,0.011965064952770868
34170_0012_A_87	0.008242685130486887,0.007334872521460056,0.012740501885612807,0.008884633208314579,0.011401789631539335,0.013688026368618012
34170_0012_A_88	0.007596067525446414,0.008159528300166129,0.012522144243121147,0.0096797164529562,0.011881075333803892,0.011469605068365732
34170_0012_A_89	0.008638580422848463,0.007192203899224599,0.01270516204337279,0.008707472495734692,0.012223717073599497,0.01406083181500435
34170_0012_A_90	0.015267546723286313,0.011063624949504932,0.010152468085289001,0.01688390957812468,0.009929973973582189,0.010453572248419125
34170_0012_A_92	0.010691839642822743,0.012750117077181738,0.012656508448223273,0.02283204384148121,0.003786052018404007,0.008769112080335617
34170_0012_A_94	0.007405860039095084,0.0081447451064984,0.003007537623246511,0.022605277225375173,0.007960347893337409,0.008700161303083103
34170_0012_A_96	0.0064547549312313395,0.06205755518749356,0.006433558774491151,0.020338476821780204,0.0025080970178047815,0.004899290949106217
34170_0012_A_98	0.012139773430923621,0.03775483121474584,0.013730564713478088,0.019419569397966064,0.010785182441274325,0.01088756633301576
34170_0012_A_99	0.018007554300129413,0.05061671907703081,0.005100101605057716,0.04125417054941257,0.05977299561103185,0.009619040538867314
34170_0012_A_100	0.012090570107102393,0.014141188003122807,0.08447927509744962,0.023346812464296818,0.3510654583573341,0.0055130443225304285
34170_0012_A_101	0.03727668461700281,0.00785798750196894,0.0006774007032314936,0.013752809104820093,0.3826516702771187,0.10256895298759144
34170_0013_A_103	0.005091898997003834,0.0038572792584697403,0.0010799174507459006,0.010208925728996595,0.07761792559176683,0.010162826317052046
34170_0013_A_104	0.006550953909754753,0.007905109599232674,0.004154985894759496,0.007154932369788487,0.09919447265565395,0.021349218611915907
34170_0013_A_105	0.008543478014568487,0.012695415473232668,0.012345103050271672,0.008794472366571425,0.06281159395972888,0.022644067959239084
34170_0013_A_106	0.011220083199441433,0.00910216427097718,0.024160117035110795,0.007292784129579862,0.14020323529839518,0.017986873413125673
34170_0013_A_107	0.0043502626940608025,0.011925646662712097,0.0038001076628764474,0.008787019923329352,0.15843790285289286,0.02405518802503745
34170_0013_A_108	0.007716890797019004,0.01721663326025009,0.02395699272553126,0.010979896783828736,0.18597336436311404,0.007152682294448216
34170_0013_A_109	0.002315624306599299,0.027192217173675693,0.0020619208614031472,0.010238071841498214,0.09953110242883363,0.01371238250285387
34170_0013_A_110	0.003967861148218314,0.013034416052202383,0.004059243326385816,0.015590210693577924,0.023771228517095247,0.0031300176555911705
34170_0014_A_112	0.08454674209157625,0.023249678934613865,0.00942922029644251,0.010068808868527413,0.5332312762737275,0.019985729176551104
34170_0014_A_113	0.06883632882187764,0.09592263748248418,0.010323133940498034,0.02026228954394658,0.17924637248118716,0.014456127708156902
34170_0015_A_115	0.028142055372397102,0.027890375535935163,0.0833156185845534,0.014034344069659708,0.16911418239275613,0.009334025407830874
34170_0015_A_116	0.012671886384487152,0.02747908641273777,0.00881432897100846,0.02108737366894881,0.10868829966833193,0.005979108872512976
34170_0015_A_117	0.025648432100812597,1.850202226638794,0.00777382142841816,0.010865689565738043,0.04711157431205113,0.008273109359045823
34170_0015_A_118	0.0285727654894193,0.10467200390994548,0.0033255544180671374,0.026207505228618783,0.02991938833147287,0.0413620845725139
34170_0015_A_119	0.025595692793528236,0.5712552607059479,0.007663687939445178,0.018566178778807323,0.031016566728552186,0.004876867805918058
34170_0015_A_120	0.008490089327096939,0.01973338909447193,0.012643986071149508,0.02034916573514541,0.009640254825353621,0.010468115968008835
34170_0015_A_121	0.04041655113299688,0.25014947454134623,0.040506819759805995,0.019514663765827816,0.012396212605138618,0.03096028200040261
34170_0016_A_123	0.0028829673305153843,0.005518192704766989,0.004377297374109427,0.009242404190202553,0.004142995644360781,0.0021817246141533054
34170_0016_A_124	0.039452026334280764,0.2602530173957348,0.1456179468582074,0.03293517467876275,0.018937911217411358,0.009718641724127034
34170_0016_A_125	0.015205141777793566,0.2774631232023239,0.023220061138272286,0.027471650888522464,0.02030581161379814,0.005660623894073069
34170_0016_A_126	0.005371392254407206,0.031889002428700526,0.009196246539553006,0.014706842104593913,0.02313212035223842,0.007614093522230784
34170_0016_A_127	0.004578704076508681,0.029808306259413563,0.007873213663697243,0.017941649630665777,0.026263187546283002,0.005410222647090753
34170_0016_A_128	0.037322605525453884,0.2721846838792165,0.16108923852443693,0.016602020089824993,0.02385185435414314,0.033136931744714576
34170_0016_A_129	0.031316430494189265,0.16475228928029537,0.02860582663367192,0.02481626272201538,0.0285680482784907,0.09265962317585945
34170_0016_A_130	0.011332910368219018,0.16173837830622992,0.024868734180927277,0.01914322053392728,0.013642734972139199,0.03137165255223711
34170_0016_A_131	0.00783785991370678,0.06410864368081093,0.051175693174203236,0.14228532512982686,0.018162747286260127,0.017845543124713006
34170_0016_A_132	0.012482852845763165,0.02800725164512793,0.015551824122667311,0.05836081169545651,0.009693551684419313,0.046196414840718104
34170_0016_A_133	0.022264171081284683,0.01622495427727699,0.013529347255825996,0.005487396754324436,0.04583020322024822,0.023783927907546364
34170_0016_A_134	0.10814665046830972,0.039144729760785896,0.003995264197389285,0.010921352977554004,0.10924655099709829,0.18844781685620546
34170_0016_A_135	0.10331459442774454,0.02352011079589526,0.02915111258625984,0.014565624048312506,0.004630263677487771,0.04891772748281559
34170_0016_A_136	0.06610421426594257,1.3452673037846885,0.0021841148535410564,0.003201197398205598,0.03386018648743629,0.06961264684796332
34170_0017_A_139	0.00367308158117036,0.0031386935152113438,0.006087602674961089,0.009236545612414679,0.017074700662245354,0.0035676329086224237
34170_0017_A_140	0.005421097452441851,0.009493859484791754,0.012999916635453699,0.015380679443478583,0.014916360254089038,0.007281105034053326
34170_0017_A_141	0.004770712228491902,0.043516013026237484,0.018500889961918194,0.012796615747114022,0.026299725969632464,0.028615735967954
34170_0017_A_142	0.002790911712994178,0.008744567135969798,0.012002692992488543,0.012220166126887004,0.012497581976155442,0.004115494309614102
34170_0017_A_143	0.01783042469372352,0.056297785043716436,0.0365492216621836,0.016159624916811784,0.04257264658808708,0.010004089213907719
34170_0017_A_144	0.006201977779467901,0.07730910070240497,0.03689009994268417,0.014447547557453316,0.021199398363629978,0.02130265055845181
34170_0017_A_145	0.0029257343461116156,0.012962927731374899,0.01211297164360682,0.01381994727998972,0.022122093006813278,0.009317318970958393
34170_0017_A_146	0.002001940459012985,0.009891150488207738,0.014548052971561752,0.010353377958138786,0.017262798671921094,0.002779639263947805
34170_0017_A_147	0.10155120162914195,0.008009531845649084,0.01379637544353803,0.019145689532160757,0.030195621028542518,0.03265303426111738
34170_0017_A_148	0.04595407328257958,0.008961519102255504,0.03369788042424868,0.03762141565481822,0.04502745515977343,0.3694883172710737
34170_0017_A_149	0.48738180448611573,0.0732258011897405,0.018365426485737163,0.021356333730121455,0.017745467896262804,0.005954322343071302
34170_0017_A_150	0.8623504971464474,0.07828548798958461,0.02257935504118602,0.020420464314520357,0.012479550174127024,0.0024536746243635815
34170_0017_A_151	0.1403601571917534,0.021654039373000464,0.02848046844204267,0.03242604782183965,0.02736881487071514,0.8600116948286693
34170_0017_A_152	0.2034883638223012,0.5958882570266724,0.010975923885901769,0.042995381727814676,0.014462383712331453,0.032593352844317754
34170_0017_A_153	0.19093808320661387,0.048675710211197536,0.0067124444370468455,0.020590388029813767,0.013617011532187464,0.0014724341531594596
34170_0017_A_154	0.16249404065310954,0.027978642284870143,0.009306811292966207,0.02238333219041427,0.016214969598998628,0.005474853546669086
34170_0017_A_155	0.048205471287171044,0.04782746573910116,0.06385383717715741,0.011980789403120676,0.008903942815959453,0.007976395140091578
34170_0017_A_156	0.15020726714283228,0.22229301917056243,0.008429097384214402,0.011509418611725171,0.02307664410521587,7.571441431840261e-05
34170_0017_A_157	0.2247763036439816,0.063432793567578,0.02482405633976062,0.02167087097962697,0.013701100119700035,0.0
34170_0017_A_158	0.010503707701961199,0.013465113937854767,0.005277317203581333,0.01448545710494121,0.010471788235008717,0.0016275670379400254
34170_0017_A_159	0.0020609155297279355,0.007945928225914637,0.0019134029746055603,0.010873138780395189,0.006109425860146681,0.002741413439313571
34170_0017_A_160	0.0037996598053723573,0.009559707157313824,0.005609000908831756,0.010721242303649584,0.006081586331129075,0.001574033498764038
34170_0017_A_161	0.004989823388556639,0.011964980512857437,0.013266310468316079,0.010702070283393065,0.007301709800958634,0.003333239754041036
34170_0017_A_162	0.018390536680817606,0.018532496007780234,0.0170258104801178,0.011658629712959131,0.021457544714212417,0.01817334331572056
34170_0017_A_163	0.02510910462588072,0.023615139722824096,0.1462375928958257,0.11936910500129065,0.026658674826224648,0.05408795227607092
34170_0017_A_164	0.017533842163781326,0.0586293878654639,0.03214431821058194,0.020400996257861456,0.02978989245990912,0.0007830541580915451
34170_0017_A_165	0.01896510167668263,0.040630690474063154,0.034038107531766094,0.12553842465082804,0.005008364592989286,0.029361927633484202
34170_0017_A_166	0.0320397445311149,0.1257320402810971,0.1367635497202476,0.18580307811498642,0.020359096148361764,0.015596951295932132
34170_0017_A_167	0.14733260795474054,1.9670134862264,0.0012283531328042348,0.007790851593017578,0.013961404903481404,0.0104978839866817
34170_0017_A_168	0.09174513183534146,0.0337888341397047,0.01471942625939846,0.013897392650445303,0.028784084754685562,0.0343272486080726
34170_0017_A_169	0.38953921521703405,0.05092143925527731,0.013714295191069445,0.02134995348751545,0.02220462320062021,0.008647855867942174
34170_0017_A_173	0.02063951039065917,0.03845280023912589,0.028300849099953968,0.010014901186029115,0.02629586448892951,0.14580323571960133
34170_0017_A_170	0.01529116959621509,0.0122280342814823,0.009165469370782374,0.01775605045258999,0.03006336574132244,0.552278584241867
34170_0017_A_172	0.143335064748923,0.04818562011544903,0.03065325804054737,0.025185100299616653,0.009799874698122343,0.11060416636367638
34170_0017_A_175	0.004284051122764746,0.007830463691304128,0.01343958502014478,0.024173468972245853,0.01001409391562144,0.003178195655345917
34170_0017_A_176	0.010108934280773004,0.013986879897614319,0.015076130131880442,0.0246172326306502,0.012959501395622889,0.005171113274991513
34170_0017_A_178	0.010425725889702636,0.023996352404356002,0.016207038859526315,0.021394277984897295,0.014340450921251129,0.005236040304104486
34170_0017_A_179	0.03229036467770735,0.218991822997729,0.24343596262236436,0.014788656557599705,0.0376272102817893,0.021982050811251003
34170_0017_A_181	0.03180596226205429,0.10769478846341372,0.028380185978797573,0.026411356156071025,0.024142113731553158,0.009804880246520042
34170_0017_A_182	0.20606392373641333,0.3240854300558567,0.0855966889609893,0.05035016785065333,0.04627621620893479,0.01699583592514197
34170_0017_A_184	0.037129073838392895,0.03807332664728165,0.017441087774932387,0.08483867235481739,0.03814065953095754,0.030279944743961094
34170_0017_A_185	0.02272565411403775,0.01551228885849317,0.017640233164032303,0.025707921758294106,0.03920247045656045,0.01171559328213334
34170_0017_A_187	0.024119358013073605,0.014291955561687547,0.01919260509312153,0.07329368231197199,0.03233414385467768,0.019147930356363457
34170_0017_A_188	0.05451889708638191,0.03281940979262193,0.2165092783669631,0.47254095325867335,0.044588327407836914,0.14299750092128913
34170_0017_A_189	0.03240323619296153,0.08537876382470132,0.05139906803766886,0.018745692384739717,0.11410835540543,0.013772455664972464
34170_0017_A_191	0.09739381279796362,0.014424330011631051,0.004368069892128308,0.05372520616898934,0.022660713425527015,0.006693404323110978
34170_0017_A_192	0.049998312490060925,0.013223442745705445,0.010991894081234932,0.023389978272219503,0.0568989227215449,0.05653876929233471
34170_0017_A_193	0.07716366263727346,0.19010373540222644,0.02214618424574534,0.010117259124914804,0.023507654418547946,0.012973044253885744
34170_0017_A_194	0.04856520866354306,0.14588973385592302,0.004294932136933009,0.04566548603276412,0.02237989256779353,0.015352346437672774
34170_0017_A_195	0.9639171262582144,0.40677602651218575,0.0007363239303231239,0.03299087211489677,0.027908648550510406,0.00048092007637023926
34170_0017_A_196	1.2908807078997293,0.30519882154961425,0.007453829174240431,0.03486356387535731,0.037341588238875074,0.0
34170_0017_A_198	0.054401667416095735,0.016795923002064228,0.007956678668657938,0.015916479006409644,0.015824497242768604,0.0126031211266915
34170_0017_A_199	0.059707035683095454,0.008247247400383155,0.011016305536031723,0.015905151888728142,0.013240408400694528,0.005082319428523382
34170_0017_A_200	0.009301968415578206,0.03921902067959309,0.0010094153384367624,0.012943686172366143,0.01147361360490322,0.008355721582969029
34170_0019_A_207	0.00277696227033933,0.00546926036477089,0.03150805210073789,0.012288879975676537,0.04776963194211325,0.010733683531483013
34170_0019_A_208	0.008642715898652871,0.005666707331935565,0.016599638387560844,0.015167360504468283,0.04286474709709486,0.006515080916384856
34170_0019_A_209	0.01597131695598364,0.1374532739321391,0.008705123513936998,0.01902843862771988,0.027704934527476632,0.003550968195001284
34170_0019_A_210	0.006296375890572865,0.006859915579358737,0.012839617331822713,0.00952611155807972,0.020525765201697747,0.005708820310731728
34170_0019_A_217	0.008531225783129533,0.01281367316842079,0.0150071424121658,0.021901942541201907,0.007758487140138944,0.009299977496266364
34170_0019_A_219	0.02321833868821462,0.24267250299453735,0.004685177529851595,0.01772347359607617,0.019961709280808766,0.003060542978346348
34170_0019_A_225	0.003514496112863223,0.008910546575983365,0.013542874902486802,0.03165294056137403,0.014973526727408171,0.013607838563621045
34170_0019_A_226	0.06998969291647276,0.0532026682049036,0.012437151124080023,0.01899103323618571,0.03300484778980414,0.0055148171493783595
34170_0019_A_231	0.006959798435370128,0.014584907299528521,0.02218968148032824,0.025930149853229525,0.006981046063204607,0.0027569090326627094
34170_0020_A_238	0.007767358856896559,0.06633928281565507,0.014405623761316141,0.016659209628899895,0.01479342598468065,0.004835671310623487
